return_id,election_id,name_on_return,party,member_id,unopposed,votes,winner
154989,47871,T.B.W. Ramsay,NL,,0,9704,0
154990,47871,G.A. Aldred,Ind Com,,0,470,0
161028,50364,Mr John Anthony Hawke,C,9423,0,10388,1
161029,50364,"Sir C.J. Cory, Bt.",NL,,0,9016,0
159707,49812,Sir William Whitla,C,9059,1,,1
155016,47880,Mr George Downie Blyth Crookston Hardie,Lab,9317,0,15771,1
155017,47880,F.A. Macquisten,C,,0,10311,0
150280,45955,Major Samuel Strang Steel,C,8807,0,15638,1
150281,45955,B. Noble,Lab,,0,6977,0
162759,51056,Sir George Christopher Clayton,C,9463,0,14679,1
162760,51056,Rt. Hon. A. Henderson,Lab,,0,12897,0
155036,47889,Mr James Stewart,Lab,9318,0,16114,1
155037,47889,J.B. Couper,C,9685,0,10343,0
155038,47889,J.A. Fleming,L,,0,2025,0
151891,46613,Vice-Admiral Sir Guy Reginald Archer Gaunt,C,9259,0,12012,1
151892,46613,T.D. Fenby,L,,0,11411,0
156673,48553,Mr James Gardiner,NL,8987,1,,1
150338,45978,Mr Lionel Nathan de Rothschild,C,8440,0,13406,1
150339,45978,T. Keens,L,,0,12835,0
150308,45966,Colonel Sir Walter De Frece,C,9160,0,12006,1
150309,45966,T.W. Gillinder,Lab,,0,8834,0
158094,49153,Colonel Charles Edward Yate,C,8645,0,13411,1
158095,49153,A. Richardson,L,,0,11550,0
155059,47898,Mr Thomas Henderson,Lab/Co-op,9319,0,14190,1
155060,47898,V.L. Henderson,C,,0,9977,0
155061,47898,C.de B. Murray,L,,0,1310,0
162777,51064,Mr John Allen Parkinson,Lab,9135,0,20079,1
162778,51064,A.E. Baucher,C,,0,15436,0
150364,45987,Mr John Lawrence Baird,C,8565,0,11179,1
150365,45987,P.W. Raffan,L,,0,7402,0
150366,45987,J.M. Airlie,Lab,,0,6533,0
150386,45997,Major Sir Albert James Edmondson,C,9231,0,12491,1
150387,45997,J.H. Early,L,,0,7885,0
150388,45997,E.N. Bennett,Lab,,0,6463,0
156609,48528,Sir Cyril Fullard Entwistle,L,8984,0,10360,1
156610,48528,H.B. Grotrian,C,9704,0,9597,0
156611,48528,J. Arnott,Lab,,0,4859,0
156612,48528,Rev. D. Pughe,NL,,0,692,0
150385,45996,Colonel Sir Rhys Williams,Co L,8808,1,,1
150404,46005,Sir Charles Coupar Barrie,L,8809,1,,1
158111,49161,Sir Henry Haydn Jones,L,8535,0,9903,1
158112,49161,J.J. Roberts,Lab,,0,7071,0
150424,46014,Mr George Richard Lane-Fox,C,8111,1,,1
150442,46022,Captain John Edwin Rogerson,C,9232,0,8271,1
150443,46022,J.E. Swan,Lab,,0,8052,0
156633,48536,Sir Frederick George Penny,C,9342,0,15136,1
156634,48536,H. Day,Ind,,0,7563,0
162800,51074,Sir Henry Mallaby-Deeley,C,8502,0,12525,1
162801,51074,H. Johnstone,L,,0,11211,0
158151,49178,Mr Richard Collingham Wallhead,Lab,9372,0,17516,1
158152,49178,"Sir R. Mathias, Bt.",Ind,,0,15552,0
155078,47906,Sir James Bruton,C,8948,0,7922,1
155079,47906,M.P. Price,Lab,,0,7871,0
155080,47906,A.W. Stamton,L,,0,6050,0
153542,47280,Major Robert Daniel Thwaites Yerburgh,C,9288,0,12121,1
153543,47280,F. Maddison,L,,0,4657,0
153544,47280,H. Pavely,Lab,,0,4394,0
150462,46031,Mr John Samuel Potts,Lab,9233,0,12728,1
150463,46031,M. Moore,NL,,0,12011,0
150482,46040,Sir Basil Edward Peto,C,8475,0,13793,1
150483,46040,J.T.T. Rees,L,,0,13619,0
151911,46622,Mr David Daniel Irving,Lab,8849,0,17385,1
151912,46622,H.E.J. Camps,C,,0,14731,0
151913,46622,W.T. Layton,L,,0,12339,0
158173,49187,Mr John Wesley Brown,C,9373,0,8885,1
158174,49187,M.H. Connolly,Lab,,0,7607,0
158175,49187,P. Williams,L,,0,6295,0
151933,46631,Mr John Gretton,C,7749,1,,1
159720,49821,Major Hon. Sir Edward Cecil George Cadogan,C,9400,0,16082,1
159721,49821,D. Hall Caine,Lab,,0,14322,0
159722,49821,H.D. Roome,L,,0,7212,0
151971,46648,Lieut-Colonel Walter Edward Guinness,C,8402,1,,1
156655,48545,Mr Charles Henry Sitch,Lab,8986,0,15232,1
156656,48545,G.H. Beyfus,NL,,0,14313,0
162827,51084,Mr George James Furness,C,9464,0,13328,1
162828,51084,S.P. Viant,Lab,,0,12529,0
151950,46640,Lieut-Colonel Charles Ainsworth,C,8850,0,10830,1
151951,46640,H.W. Wallace,Lab,,0,9643,0
151952,46640,W.A. Lewins,L,,0,5795,0
155101,47915,Mr David Rhys Grenfell,Lab,9320,0,13388,1
155102,47915,F.W. Davies,L,,0,11302,0
162690,51026,Colonel John Wakefield Weston,C,8698,1,,1
152188,46738,Captain Algernon Henry Moreing,NL,8848,0,8191,1
152189,46738,Rt. Hon. L.S. Jones,L,,0,7923,0
152190,46738,T. Proctor,Lab,,0,4512,0
152007,46666,Rt. Hon. D. Lloyd George,NL,6405,1,,1
151991,46658,Lieut-General Sir Aylmer Gould Hunter-Weston,C,8746,0,14368,1
151992,46658,J. Paton,Lab,,0,9323,0
158194,49195,Mr Walter Trevelyan Thomson,L,9030,0,16811,1
158195,49195,H.D. Levick,NL,,0,7422,0
162846,51092,Sir Joseph Hood,C,9136,0,16751,1
162847,51092,Dr. R.O. Moon,L,,0,6627,0
158555,49357,Rt. Hon. A. Henderson,Lab,8076,0,11066,1
158556,49357,Rt. Hon. A. Henderson,Lab,,0,6682,0
158557,49357,R. Gee,C,,0,6480,0
161235,50445,Mr Harry Gosling,Lab,9616,0,8398,1
161236,50445,J.D. Kiley,L,,0,6198,0
161237,50445,S.M. Holden,NPP,,0,130,0
153176,47135,Mr William Edwin Pease,C,9503,0,14684,1
153177,47135,W.J. Sherwood,Lab,,0,11271,0
158266,49227,Mr James Chuter Ede,Lab,9946,0,8029,1
158267,49227,Rt. Hon. Sir A.S.T. Griffith-Boscawen,C,,0,7196,0
158268,49227,A.E. Brown,L,,0,3214,0
158269,49227,J.T. Catterall,Ind C,,0,2684,0
162802,51075,Mr Harcourt Johnstone,L,9634,0,14824,1
162803,51075,Hon. G.F. Stanley,C,,0,9648,0
157363,48839,Mr John Henry Hayes,Lab,9558,0,10300,1
157364,48839,J.W. Hills,C,,0,9250,0
150189,45912,Sir Robert John Thomas,L,9140,0,11116,1
150190,45912,E.T. John,Lab,,0,6368,0
150191,45912,R.O. Roberts,C,,0,3385,0
157737,49007,Lieut-Colonel George Windsor-Clive,C,9562,0,9956,1
157738,49007,E.C. Pryce,L,,0,6740,0
157739,49007,P.F. Pollard,Lab,,0,1420,0
150859,46203,Mrs Mabel Philipson,C,9482,0,12000,1
150860,46203,Hon. H. B. Robson,L,,0,5858,0
150861,46203,G. Oliver,Lab,,0,3966,0
161792,50664,Sir Francis Dyke Acland,L,8304,0,12041,1
161793,50664,G.J. Acland-Troyte,C,,0,11638,0
161794,50664,F. Brown,Lab,,0,495,0
158367,49277,Mr Robert Smillie,Lab,9574,0,20053,1
158368,49277,F.C Thornborough,L,,0,13087,0
156894,48644,Sir Charles Henry Wilson,C,9551,0,13085,1
156895,48644,H.H. Slesser,Lab,,0,11359,0
156896,48644,G. Stone,L,,0,3026,0
159620,49782,Mr Herbert Robin Cayzer,C,9055,0,11884,1
159621,49782,Sir H.M. Lawson,L,,0,9763,0
163180,51233,Major George Frederick Davies,C,9640,0,13205,1
163181,51233,W.T. Kelly,Lab,,0,8140,0
163182,51233,C.W. Cohen,L,,0,7024,0
160201,50024,Mr Neville Woodford Smith-Carington,C,9599,0,11196,1
160202,50024,A. Sells,Lab,,0,8406,0
158270,49228,Sir Richard James Meller,C,9572,0,10829,1
158271,49228,J.C. Ede,Lab,,0,9877,0
162904,51118,Mr Stephen Roxby Dodds,L,9636,0,13631,1
162905,51118,G. Stewart,C,,0,11791,0
152091,46702,Lieut-Colonel Sir Frederick Hall,C,8616,0,10855,1
152092,46702,C.R. Cooke-Taylor,L,,0,9488,0
150591,46084,Mr Benjamin Turner,Lab,9235,0,14964,1
150592,46084,W. Forrest,L,,0,13480,0
159829,49867,Mr William John,Lab,9172,0,18206,1
159830,49867,J.R. Jones,L,,0,9640,0
158292,49239,Sir Charles Leolin Forestier-Walker,C,9034,0,12697,1
158293,49239,M. Griffith,L,,0,8487,0
159846,49875,Mr Harry Thomas Alfred Becker,C,9403,0,13112,1
159847,49875,Mrs. M.I.C. Ashby,L,,0,7702,0
153681,47342,Mr Cyril Edward Lloyd,C,9290,0,10227,1
153682,47342,F.J. Ballard,L,,0,8510,0
153683,47342,R.F. Smith,Lab,,0,1958,0
156732,48581,Mr Frederick Joseph Laverack,L,9547,0,10881,1
156733,48581,"Sir D. Dalziel, Bt.",C,8519,0,9476,0
162922,51126,Lieut-Colonel Charles Kenneth Howard-Bury,C,9466,0,10186,1
162923,51126,J. Baker,Lab,,0,9085,0
162924,51126,J. Prentice,L,,0,5205,0
159867,49885,Colonel Murrough John Wilson,C,9064,1,,1
159759,49838,Mr Robert Nichol,Lab,9401,0,9857,1
159760,49838,Sir F. Lobnitz,C,,0,9349,0
159761,49838,W. Crawford,L,,0,2887,0
161567,50568,Mr Luke Thompson,C,9435,0,23379,1
161568,50568,Mr Walter Raine,C,9436,0,23497,1
161569,50568,L.A. Common,L,,0,22438,0
161570,50568,"Rt. Hon Sir H. Greenwood, Bt.",L,,0,22034,0
161571,50568,D.B. Lawley,Lab,,0,13707,0
161572,50568,T.W. Gillinder,Lab,,0,13184,0
156823,48617,Mr Thomas Scott Dickson,Lab,9549,0,11384,1
156824,48617,W.E. Elliot,C,,0,11154,0
155221,47961,Mr Edward Timothy Palmer,Lab,9524,0,12314,1
155222,47961,G.H. Hume,C,,0,10746,0
155223,47961,C.G.L. du Cann,L,,0,5806,0
162691,51027,Colonel John Wakefield Weston,C,8698,1,,1
152118,46712,Mr Charles George Ammon,Lab,9202,0,10620,1
152119,46712,Dame Helen Gwynne-Vaughan,C,,0,5934,0
150613,46094,Mr Henry Cairn Hogbin,L,9478,0,12527,1
150614,46094,S. Saklatvala,Lab,,0,12341,0
161540,50559,Mr John Frederick Loverseed,L,9621,0,8813,1
161541,50559,H. Mercer,C,,0,8148,0
162945,51135,Mr George Rennie Thorne,L,8433,1,,1
156756,48590,Lieut-Colonel Thomas Samuel Beauchamp Williams,Lab,9548,0,8292,1
156757,48590,Sir R. Blair,C,,0,7782,0
156758,48590,T.O.  Jacobsen,L,,0,5075,0
160011,49947,Mr Robert Waddington,C,9069,0,11362,1
160012,49947,E.J. Young,L,,0,9592,0
160013,49947,R.N. Angell,Lab,,0,9230,0
156776,48599,Mr Frank Briant,L,8989,0,9036,1
156777,48599,E.R. Bird,C,,0,5509,0
156778,48599,F. Hughes,Lab,,0,4089,0
158313,49250,Mr David Davies,L,8269,1,,1
155242,47969,Mr Tom Sutcliffe,C,9324,0,17577,1
155243,47969,C.E. Franklin,Lab,,0,15959,0
159880,49893,Hon. Edward Frederick Lindley Wood,C,8564,1,,1
153701,47351,Mr David Kirkwood,Lab,9291,0,13472,1
153702,47351,W.B. Munro,C,,0,8520,0
150524,46058,Mr Reginald Thomas Herbert Fletcher,L,9476,0,11879,1
150525,46058,Sir A.R. Holbrook,C,,0,11531,0
162967,51144,Sir Robert Bland Bird,C,9467,0,15990,1
162968,51144,W.J. Brown,Lab,,0,15749,0
150503,46049,Mr Daniel Gerald Somerville,C,9234,0,13996,1
150504,46049,J. Bromley,Lab,,0,13576,0
150505,46049,W.H. Wandless,L,,0,1931,0
162848,51093,Sir Joseph Hood,C,9136,0,15495,1
162849,51093,M. Starr,Lab,,0,6717,0
162829,51085,Mr Samuel Philip Viant,Lab,9635,0,14004,1
162830,51085,G.J. Furness,C,,0,8256,0
162831,51085,D.C. Thomson,L,,0,5030,0
150756,46159,Mr Thomas Moles,C,8818,1,,1
161168,50420,Mr John Lincoln Tattersall,L,9614,0,17082,1
161169,50420,J.P. Rhodes,C,,0,14708,0
150734,46149,Mr Thomas Edward McConnell,C,9179,0,16771,1
150735,46149,T.G. Henderson,Ind C,,0,15171,0
161191,50429,Mr Clement Richard Attlee,Lab,9426,0,11473,1
161192,50429,T. Miller-Jones,C,,0,5288,0
162986,51152,Mr Godfrey Lampson Tennyson Locker-Lampson,C,8566,0,15344,1
162987,51152,J.T. Stevenson,L,,0,11975,0
162988,51152,J. Bacon,Lab,,0,5665,0
161629,50588,Mr David Williams,Lab,9438,0,12735,1
161630,50588,T.A. Jones,L,,0,9463,0
161450,50524,Sir Joseph Quinton Lamb,C,9431,0,10001,1
161451,50524,W. Meakin,L,,0,9687,0
161954,50726,Mr Alexander West Russell,C,9446,0,9612,1
161955,50726,H. Barnes,L,,0,9008,0
161956,50726,W. Pitt,Lab,,0,4875,0
150704,46130,Sir Charles Edwards,Lab,8817,0,17564,1
150705,46130,W.H. Williams,L,,0,8436,0
162708,51035,Mr Frank Edric Joseph Murrell,L,9633,0,15223,1
162709,51035,Lord Erskine,C,,0,14318,0
159904,49903,Mr John Ramsay Bryce Muir,L,9592,0,15087,1
159905,49903,S. Burgess,Lab,,0,13525,0
159906,49903,N. Cockshutt,C,,0,12845,0
161263,50456,Sir George McCrae,L,7898,0,10721,1
161264,50456,H. Murnin,Lab,,0,10565,0
161604,50577,Mr James Francis Wallace Galbraith,C,9437,1,,1
162677,51018,Mr James Malcolm Monteith Erskine,C,9198,1,,1
162886,51109,Sir Annesley Ashworth Somerville,C,9465,0,12648,1
162887,51109,C.B. Crisp,L,,0,9023,0
150683,46122,Mr Frederick Caesar Linfield,L,9238,0,11310,1
150684,46122,W.W. Warner,C,,0,9287,0
150685,46122,R.L. Wigzell,Lab,,0,1567,0
161668,50605,Mr Reginald Mitchell Banks,C,9439,0,12625,1
161669,50605,G.W.H. Knight,Lab,,0,9121,0
161670,50605,W.L. Rocke,L,,0,6231,0
161345,50483,Major Robert Strother Stewart,L,9618,0,11734,1
161346,50483,M.H. Macmillan,C,,0,11661,0
161347,50483,F.F. Riley,Lab,,0,10619,0
155259,47977,Sir Henry Cecil Buckingham,C,9325,0,14117,1
155260,47977,S.P. Kerr,L,,0,7601,0
155261,47977,W. Bennett,Lab,,0,5260,0
161367,50491,Dr George Ernest Spero,L,9619,0,8365,1
161368,50491,G.W.H. Jones,C,,0,7264,0
158327,49258,Mr John Leng Sturrock,L,9035,0,8717,1
158328,49258,J. Carnegie,Lab,,0,7032,0
150772,46168,Sir Robert John Lynn,C,8823,0,24975,1
150773,46168,H.C. Midgley,BLP,,0,22255,0
163009,51161,Lieut-Colonel Sir Arthur Charles Churchman,C,9175,0,10606,1
163010,51161,W.R. Elliston,L,,0,7328,0
163011,51161,E.J.C. Neep,Lab,,0,4810,0
159949,49920,Sir Gerald Fitzroy Hohler,C,8460,0,10426,1
159950,49920,M. Spencer,Lab,,0,7674,0
159951,49920,G.H. Bryans,L,,0,4015,0
162223,50827,Sir John Leigh,C,9213,0,10287,1
162224,50827,L. Spero,Lab,,0,6404,0
162225,50827,T.G. Graham,L,,0,5479,0
150664,46114,Sir Sydney Richard Wells,C,9237,0,12906,1
150665,46114,M. Gray,L,,0,12449,0
161431,50516,Mr John Ward,L,8340,0,13119,1
161432,50516,J. Watts,Lab,,0,12502,0
162056,50763,Sir Robert Burton Chadwick,C,8812,0,13995,1
162057,50763,T.A. Morris,L,,0,13146,0
153717,47359,Dr William Allan Chapple,L,8582,0,13107,1
153718,47359,J. Charteris,C,,0,11380,0
150639,46104,Viscount Francis Richard Henry Penn Curzon-Howe Curzon,C,8815,0,14558,1
150640,46104,A. Winfield,Lab,,0,13440,0
161516,50550,Hon. Frederick Edward Guest,L,8479,0,15179,1
161517,50550,S.W. Tubbs,C,,0,13355,0
163032,51171,Mr Henry Snell,Lab,9468,0,15766,1
163033,51171,E.A. Taylor,C,,0,9839,0
152167,46730,Mr Collingwood James Hughes,C,9262,0,8526,1
152168,46730,W.A. Chambers,Lab,,0,8370,0
152169,46730,C.W. Tagg,L,,0,6815,0
161688,50615,Sir Edward Maubger Iliffe,C,9623,1,,1
161795,50665,Sir Francis Dyke Acland,L,8304,0,12303,1
161796,50665,G.J. Acland-Troyte,C,,0,12300,0
159992,49938,Sir James Ian Macpherson,L,8672,1,,1
161496,50541,Mr Thomas Robinson,L,9097,0,15971,1
161497,50541,J. Corlett,Lab,,0,11451,0
161705,50625,Mr John Hope Simpson,L,9440,0,13053,1
161706,50625,A.H. Gault,C,,0,11798,0
161723,50633,Mr Maxwell Ruthven Thornton,L,9441,0,11883,1
161724,50633,P.P. Kenyon-Slaney,C,,0,10072,0
156801,48608,Mr Walter Greaves Greaves-Lord,C,9346,0,12725,1
156802,48608,F.D. Lapthorn,L,,0,8127,0
156803,48608,W.A. Hodgson,Lab,,0,5002,0
163052,51180,Sir Howard Kingsley Wood,C,9138,0,12380,1
163053,51180,W. Barefoot,Lab,,0,11357,0
150815,46186,Mr Benjamin Smith,Lab,9480,0,9019,1
150816,46186,J.R. Lort-Williams,C,,0,5741,0
150817,46186,Dr. R. Hazleton,L,,0,4035,0
161648,50597,Mr Howel Walter Samuel,Lab,9622,0,9260,1
161649,50597,"Rt. Hon Sir A.M. Mond, Bt.",L,,0,9145,0
161650,50597,W.A.S. Hewins,C,,0,8238,0
159969,49928,Hon. Charles Arthur Uryan Rhys,C,9593,0,9585,1
159970,49928,A.E. Davies,Lab,,0,9109,0
159971,49928,D.M. Mason,L,,0,8144,0
160034,49955,Mr Thomas Walter Grundy,Lab,9070,0,15967,1
160035,49955,F.R. Wade,C,,0,7323,0
160052,49963,Mr Fred William Lindley,Lab,9595,0,16983,1
160053,49963,Sir F.A. Kelley,C,,0,14535,0
162867,51101,Major Sir George Richard James Hennessy,C,9137,0,11240,1
162868,51101,A.R. Stamp,Lab,,0,6495,0
162869,51101,W.J. West,L,,0,6252,0
163072,51189,Mr William Pomeroy Crawford Greene,C,9637,0,10971,1
163073,51189,R.R. Fairbairn,L,,0,9743,0
163074,51189,P. Williams,Lab,,0,815,0
160072,49972,Mr William Lunn,Lab,9072,0,15115,1
160073,49972,B.P. Wilson,L,,0,7788,0
160113,49989,Mr William Gorman,L,9597,0,14836,1
160114,49989,Sir Wilfred Hart Sugden,C,9073,0,12320,0
160115,49989,Rev. J.B. Turner,Lab,,0,2740,0
160090,49981,Earl of (Lord Whitchester),C,9596,0,11258,1
160091,49981,Sir T. Henderson,L,,0,8046,0
160092,49981,G. Dallas,Lab,,0,6811,0
158369,49278,Mr Robert Smillie,Lab,9574,0,16902,1
158370,49278,J. Dodd,L,,0,9411,0
152218,46748,Sir George Douglas Cochrane Newton,C,9203,0,9814,1
152219,46748,S.C. Morgan,L,,0,7852,0
152220,46748,A.S. Firth,Lab,,0,5741,0
160136,49997,Mr Alfred Ernest Brown,L,9598,0,13798,1
160137,49997,D.E. Wallace,C,,0,11286,0
160158,50006,Sir Henry Bucknall Betterton,C,9074,0,12427,1
160159,50006,J. Lewin,L,,0,8581,0
160160,50006,J.Wilson,Lab,,0,6882,0
163096,51197,Mr Thomas Cape,Lab,9139,0,15296,1
163097,51197,L.E. Gaunt,C,,0,11781,0
158387,49286,Mr Austin Hopkinson,Ind,9037,0,11426,1
158388,49286,G. Jennison,L,,0,11051,0
160179,50015,Mr William Wright,Lab,9408,0,13021,1
160180,50015,R. McLaren,C,,0,7652,0
160181,50015,J. Taylor,L,,0,3201,0
153739,47368,Mr William Henry Porteous Martin,Lab,9508,0,11705,1
153740,47368,D.P. Fleming,C,,0,9802,0
153741,47368,J.S. Holmes,L,,0,5726,0
156917,48653,Hon. Sir William Gervase Beckett,C,8374,0,14066,1
156918,48653,E.O. Dodgson,L,,0,6624,0
156919,48653,D. Stewart,Lab,,0,5384,0
160203,50025,Mr Neville Woodford Smith-Carington,C,9599,0,10803,1
160204,50025,F.S.Hiley,L,,0,5203,0
160205,50025,A. Sells,Lab,,0,5005,0
158412,49294,Mr Hugh Ferguson,C,9575,0,9793,1
158413,49294,J.T.W. Newbold,Comm.,,0,8712,0
158414,49294,J. Maxwell,L,,0,4799,0
156937,48661,Sir John Dearman Birchall,C,8994,0,12767,1
156938,48661,F. Fountain,Lab/Co-op,,0,8574,0
156939,48661,R.F. Walker,L,,0,6030,0
160223,50034,Sir George Lloyd Courthope,C,8311,0,11167,1
160224,50034,G. Ellis,L,,0,9651,0
161746,50643,Mr Edmund Russborough Turton,C,8742,0,11545,1
161747,50643,W.H. Sessions,L,,0,6939,0
156960,48670,Mr Henry Charles Charleton,Lab,9351,0,11705,1
156961,48670,R.J.N. Neville,C,,0,7679,0
156962,48670,C.G. Gibson,L,,0,7083,0
160242,50042,Mr William Foot Mitchell,C,8470,0,9652,1
160243,50042,W. Cash,Lab,,0,6398,0
160244,50042,Dr. R.M. wilson,L,,0,5752,0
153936,47440,Mr Rupert Sackville Gwynne,C,8484,0,13276,1
153937,47440,Rt. Hon T. Wiles,L,,0,11396,0
153961,47452,Mr Evan Davies,Lab,9163,0,16492,1
153962,47452,C.G. Davies,L,,0,8639,0
163118,51208,Mr Henry Nixon,Lab,9638,0,11657,1
163119,51208,A.N. Fielden,C,,0,10274,0
153587,47300,Lieut-Colonel Hon. John Jacob Astor,C,9289,1,,1
153976,47460,Mr John Buckle,Lab,9298,0,12227,1
153977,47460,M. Stevens,C,,0,10364,0
153978,47460,W.S. Ashton,L,,0,6011,0
153565,47290,Sir William Philip Colfox,C,8896,0,10100,1
153566,47290,Mrs. L. Simpson,Lab,,0,7087,0
153995,47469,Sir Harry Barnston,C,8485,0,8716,1
153996,47469,R.J. Russell,L,,0,8520,0
154015,47479,Mr William Graham,Lab,8917,0,13186,1
154016,47479,T. Lamb,L,,0,6225,0
154038,47488,Mr James Myles Hogge,L,8680,0,10876,1
154039,47488,C.J.M. Mancor,C,,0,5045,0
161761,50651,Mr Athelstan Rendall,L,8348,0,16722,1
161762,50651,H.G. Woodcock,C,,0,10252,0
152522,46869,Sir J.T. Agg-Gardner,C,5372,0,10514,1
152523,46869,C. Plaistowe,L,,0,9170,0
160263,50050,Mr Benjamin Tillett,Lab,8792,0,13377,1
160264,50050,S. Finburgh,C,,0,12810,0
163139,51217,Mr Robert Richards,Lab,9471,0,12918,1
163140,51217,H.A. Morgan,L,,0,11037,0
163141,51217,E.F. Bushby,C,,0,9131,0
155386,48029,Mr James Patrick Gardner,Lab,9528,0,8101,1
155387,48029,E. Ashmead-Bartlett,C,,0,7256,0
155388,48029,F. Coysh,L,,0,4374,0
155172,47942,Sir Arthur Harbord,L,9322,0,11416,1
155173,47942,Sir J.A. Horne,C,,0,8492,0
155174,47942,A. Wrigley,Lab,,0,2138,0
155413,48039,Sir William James Bull,C,7962,0,8184,1
155414,48039,W. Albery,Lab,,0,6974,0
155415,48039,E.D. Wetton,L,,0,3723,0
150862,46204,Mrs Mabel Philipson,C,9482,0,10636,1
150863,46204,Hon. H. B. Robson,L,,0,8767,0
150864,46204,Mrs. E.M. Penny,Lab,,0,2784,0
162290,50854,Mr George Henry Warne,Lab,9453,0,18583,1
162291,50854,H. Philipson,C,,0,14131,0
161471,50532,Mr Douglas Percival Pielou,C,9432,0,14764,1
161472,50532,H.E. Palfrey,L,,0,13269,0
161473,50532,W. Wellock,Lab,,0,9050,0
163159,51225,Lady Vera Florence Annie Terrington,L,9639,0,14910,1
163160,51225,W.B.Du Pre,C,,0,13228,0
163161,51225,G. Young,Lab,,0,3611,0
152055,46685,Mr Morgan Jones,Lab,9181,0,16535,1
152056,46685,G. Rowlands,C,,0,6493,0
152057,46685,S.R. Jenkins,L,,0,5152,0
159742,49830,Brigadier-General Sir George Kynaston Cockerill,C,9060,1,,1
150909,46222,Mr Walter Windsor,Lab,9483,0,7415,1
150910,46222,G. Edmonds,L,,0,6790,0
150911,46222,R.I. Tasker,C,,0,2035,0
152030,46676,Major Goronwy Owen,L,9494,0,15043,1
152031,46676,R.T. Jones,Lab,,0,13521,0
152694,46942,Sir Douglas Hewitt Hacking,C,8861,0,14715,1
152695,46942,Z. Hutchinson,Lab,,0,12179,0
155436,48048,Mr George Balfour,C,8953,0,13513,1
155437,48048,L.S. Fletcher,L,,0,9538,0
156714,48573,Brigadier-General Sir Ernest Makins,C,9344,0,13838,1
156715,48573,Hon. Sir A.L. Stanley,L,,0,13748,0
161388,50499,Mr William Edward Robinson,L,9620,0,12543,1
161389,50499,A. MacLaren,Lab,,0,12480,0
152548,46880,Lieut-Colonel Sir Philip Wigham Richardson,C,9204,0,13333,1
152549,46880,R.J. Marnham,L,,0,10694,0
163183,51234,Major George Frederick Davies,C,9640,0,12690,1
163184,51234,C.W. Cohen,L,,0,10715,0
163185,51234,W.T. Kelly,Lab,,0,5080,0
156981,48678,Mr James O'Grady,Lab,8245,0,12210,1
156982,48678,Hon. W.T. Whiteley,L,,0,7110,0
160281,50058,Mr Joseph Toole,Lab,9600,0,12097,1
160282,50058,Mr Clement Anderson Barlow,C,8649,0,9366,0
160283,50058,Sir E.R. Jones,L,,0,4851,0
158436,49304,Sir William Jenkins,Lab,9376,0,20764,1
158437,49304,T. Elias,L,,0,12562,0
154068,47499,Mr Peter Wilson Raffan,L,8526,0,13744,1
154069,47499,P.J. Ford,C,,0,10909,0
157002,48687,Mr Thomas William Stamford,Lab,9552,0,11434,1
157003,48687,A.F.G. Renton,C,,0,9432,0
157004,48687,J. Murray,L,,0,7200,0
150887,46214,R. Spence,Lab,9514,0,8576,1
150888,46214,Colonel Chichester De Windt Crookshank,C,9649,0,8508,0
150889,46214,Major Walter Waring,L,8399,0,6084,0
152383,46810,Mr Arthur Henderson,Lab,9497,0,7899,1
152384,46810,"Sir J.H. Cory, Bt. ",C,,0,7473,0
152385,46810,W.T. Layton,L,,0,5474,0
163207,51242,Sir John Arthur Ransom Marriott,C,8789,0,14772,1
163208,51242,J. King,Lab,,0,11626,0
163209,51242,G.E. Dodds,L,,0,7638,0
155581,48104,Mr John Freeman Dunn,L,9530,0,8892,1
155582,48104,J.C.C. Davidson,C,,0,8875,0
152569,46889,Sir Charles William Cayzer,C,9268,0,9985,1
152570,46889,W.C. Llewelyn,L,,0,6212,0
152571,46889,G. Muff,Lab,,0,5773,0
161813,50673,Mr Herbert Henry Spender-Clay,C,8653,0,13910,1
161814,50673,A.C. Crane,L,,0,7433,0
161815,50673,J.T. Davis,Lab,,0,6610,0
158459,49314,Mr Arthur Greenwood,Lab,9377,0,17083,1
158460,49314,J.H.S. Aitken,L,,0,10103,0
158461,49314,Sir A. Nelson,C,,0,9861,0
155460,48057,Mr John Wycliffe Black,L,9529,0,10841,1
155461,48057,"Sir K.A. Fraser, Bt",C,,0,9537,0
157063,48713,Mr Ronald Wilberforce Allen,L,9553,0,14692,1
157064,48713,W.G.W. Reynolds,C,,0,10674,0
163297,49322,Alexander Claude Forster Boulton,Liberal,,,11841,0
158474,49322,Lieut-Colonel Wilfrid William Ashley,C,8122,0,13900,1
157024,48696,Mr William Bromfield,Lab,8996,0,13913,1
157025,48696,E. Hill,C,,0,12066,0
160300,50066,Mr Alexander Wilkinson Frederick Haycock,Lab,9601,0,9869,1
160301,50066,F.W. Astbury,C,,0,9752,0
160302,50066,G.H. Morgan,L,,0,6097,0
155148,47933,Mr George Alfred Isaacs,Lab,9523,0,9776,1
155149,47933,Sir A. Richardson,C,,0,9657,0
155150,47933,L.H.D. Jones,L,,0,3123,0
161839,50682,Mr Piers Gilchrist Thompson,L,9624,0,15294,1
161840,50682,C. Williams,C,,0,14922,0
158516,49341,Mr Innes Harold Stranger,L,9576,0,11226,1
158517,49341,H.C. Brown,C,,0,11185,0
158493,49331,Marquess of (William Cavendish-Bentinck),C,9378,0,12357,1
158494,49331,L. Priestley,L,,0,9741,0
